StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,QID172807553,MTurk ID,7040_1,7040_2,7040_3,10020_1,10020_2,10020_3,5550_1,5550_2,5550_3,9010_1,9010_2,9010_3,Feedback,D1,D2,D2_2_TEXT,D3,D4,D4_8_TEXT,D5,D5_4_TEXT,D6,D7,D7_5_TEXT,mTurkCode
4/20/18 19:50,4/20/18 19:57,IP Address,100,425,TRUE,4/20/18 19:57,R_bJfdwcL27A3sPVT,anonymous,EN,"I consent, begin the study",A37O1W3434JMMY,,,,1.1,7.2,4.1,,,,,,,,ohio,Male,,"High school degree or equivalent (e.g., GED)",White,,City or urban community,,43,Independent,,7903073
4/20/18 19:59,4/20/18 20:00,IP Address,100,91,TRUE,4/20/18 20:00,R_86RDqb3gpOllQ3L,anonymous,EN,"I consent, begin the study",A15C02GO8F3DOH,1,1,1,,,,,,,,,,Overall good survey,California ,Male,,Bachelor degree,White,,City or urban community,,22,Republican Party,,6786997
4/20/18 19:59,4/20/18 20:01,IP Address,100,142,TRUE,4/20/18 20:01,R_3s6Q0pS6uZJgUi0,anonymous,EN,"I consent, begin the study",A3EG6YEKPXRBJO,,,,3,4.5,9,,,,,,,no,Nebraska,Female,,Some college but no degree,White,,Suburban community,,50,Democratic party,,3868662
4/20/18 19:58,4/20/18 20:02,IP Address,100,228,TRUE,4/20/18 20:02,R_12xMZOBiGUTBtjY,anonymous,EN,"I consent, begin the study",A2528TDZXTVITJ,,,,,,,,,,4.5,1,3.9,,Va,Female,,Some college but no degree,Asian,,City or urban community,,34,Independent,,9467890
4/20/18 20:03,4/20/18 20:06,IP Address,100,184,TRUE,4/20/18 20:06,R_22JuyH6mT9o5Osu,anonymous,EN,"I consent, begin the study",A39V6GZEHSLZLF,,,,,,,2.5,1.5,3.5,,,,no,CT,Female,,Bachelor degree,Black or African-American,,Suburban community,,43,Independent,,1119542
4/20/18 20:03,4/20/18 20:07,IP Address,100,198,TRUE,4/20/18 20:07,R_3COwWMMAi9u9599,anonymous,EN,"I consent, begin the study",A15935HVAR6XH,7.5,3.4,5.2,,,,,,,,,,,Florida,Male,,Associate degree,White,,Suburban community,,53,Independent,,7820250
4/20/18 20:07,4/20/18 20:08,IP Address,100,50,TRUE,4/20/18 20:08,R_3OeHl7VOsgm24zD,anonymous,EN,"I consent, begin the study",A123KWRQA4CZDI,,,,,,,,,,6.5,8.3,6.6,,CA,Male,,Bachelor degree,White,,City or urban community,,28,Democratic party,,7598623
4/20/18 20:03,4/20/18 20:09,IP Address,100,360,TRUE,4/20/18 20:09,R_vYuRdFZRuIlftHH,anonymous,EN,"I consent, begin the study",A3A00UKGHIRCPO,3.7,2.8,3.7,,,,,,,,,,It was clear enough but the scenario was not believable (I hope).,CA,Female,,Associate degree,Black or African-American,,Suburban community,,65,Democratic party,,1085983
4/20/18 20:06,4/20/18 20:09,IP Address,100,183,TRUE,4/20/18 20:09,R_ZeFqJTBjYdseUKJ,anonymous,EN,"I consent, begin the study",A2X81BPNQWSHR0,,,,,,,1,9,1.8,,,,Great survey!  Thanks! ,Alabama,Male,,Graduate degree,White,,Suburban community,,30,Libertarian Party,,1208762
4/20/18 20:07,4/20/18 20:10,IP Address,100,184,TRUE,4/20/18 20:10,R_09Dr3B3RZlxt24p,anonymous,EN,"I consent, begin the study",A32C5E97LDG7PN,,,,4.4,6.9,8.1,,,,,,,"Not clear on ""loan repayment rate."" Assumed it was likelihood to payback loan in timeframe or percent of loan payed in timeframe. Assumed higher was better. ",Maine,Other (please specify):,Non Binary,Bachelor degree,White,,Suburban community,,24,Democratic party,,2794590
4/20/18 20:15,4/20/18 20:16,IP Address,100,59,TRUE,4/20/18 20:16,R_1cYUXAHu1Ty3q67,anonymous,EN,"I consent, begin the study",A1OBDTWFQMDXJB,,,,1.5,2.7,7.8,,,,,,,no,pa,Male,,Bachelor degree,White,,Suburban community,,28,Democratic party,,5311955
4/20/18 20:13,4/20/18 20:17,IP Address,100,274,TRUE,4/20/18 20:17,R_3elvKRRQUaz4488,anonymous,EN,"I consent, begin the study",A9K63G3FV7Q1R,,,,,,,,,,8.2,7,7.2,NOTHING,TEXAS,Female,,Bachelor degree,Black or African-American,,City or urban community,,29,Independent,,6856007
4/20/18 20:17,4/20/18 20:20,IP Address,100,186,TRUE,4/20/18 20:20,R_QgqW9zzKkp7q43n,anonymous,EN,"I consent, begin the study",A334VSYWWZ8B9W,8.4,3.2,9,,,,,,,,,,,District of Columbia,Female,,Bachelor degree,White,,City or urban community,,29,Green Party,,7869941
4/20/18 20:24,4/20/18 20:26,IP Address,100,129,TRUE,4/20/18 20:26,R_2D65ZwtJk7maqWn,anonymous,EN,"I consent, begin the study",A2XH7ZKO6GLD7Z,,,,,,,1,5,4,,,,n/a,California,Male,,Graduate degree,Asian,,City or urban community,,52,Independent,,4049206
4/20/18 20:26,4/20/18 20:28,IP Address,100,135,TRUE,4/20/18 20:28,R_1i5p0aMYt5cAGbB,anonymous,EN,"I consent, begin the study",A2JKETV64OU7DY,1,5,3.2,,,,,,,,,,,Illinois,Male,,Bachelor degree,White,,Suburban community,,36,Democratic party,,9916315
4/20/18 20:27,4/20/18 20:31,IP Address,100,245,TRUE,4/20/18 20:31,R_12R5RrPOcNqNX44,anonymous,EN,"I consent, begin the study", A3CNXYCTW0GNK3,,,,,,,,,,1,5,4.4,it was a bit confusing,maine,Male,,Associate degree,White,,Suburban community,,43,Republican Party,,8527807
4/20/18 20:31,4/20/18 20:32,IP Address,100,98,TRUE,4/20/18 20:32,R_1nPjgN28QKs84GC,anonymous,EN,"I consent, begin the study",A35EMMPMVD65UM,,,,8.4,3,5,,,,,,,,new york,Female,,Bachelor degree,White,,Suburban community,,26,Democratic party,,1584818
4/20/18 20:30,4/20/18 20:34,IP Address,100,223,TRUE,4/20/18 20:34,R_2xYnjDUAjT166Tp,anonymous,EN,"I consent, begin the study",AJFHBG897,,,,,,,1,9,2,,,,,,,,Bachelor degree,White,,Rural community,,32,Democratic party,,487299
4/20/18 20:32,4/20/18 20:35,IP Address,100,200,TRUE,4/20/18 20:35,R_3JFcwqS71DGTNr4,anonymous,EN,"I consent, begin the study",AWY6W20U8H3JA,,,,,,,,,,1.2,9,1.2,nope,IL,Female,,Some college but no degree,White,,Suburban community,,54,Democratic party,,3866694
4/20/18 20:37,4/20/18 20:39,IP Address,100,155,TRUE,4/20/18 20:39,R_1mFoCldDaCa04Ge,anonymous,EN,"I consent, begin the study",A27QPURAF97I5W,,,,9,1,5.1,,,,,,,,Texas,Female,,Graduate degree,White,,Suburban community,,29,Independent,,782544
4/20/18 20:40,4/20/18 20:41,IP Address,100,69,TRUE,4/20/18 20:41,R_5zQQ12xctIzPJ1n,anonymous,EN,"I consent, begin the study",ALTDKARJLM0WA,,,,,,,8,6.7,5.7,,,,,Nevada,Male,,Some college but no degree,Black or African-American,,Suburban community,,20,Republican Party,,315608
4/20/18 20:40,4/20/18 20:42,IP Address,100,77,TRUE,4/20/18 20:42,R_3KIMMY02XNplT9R,anonymous,EN,"I consent, begin the study",A3VIDSSJ4J4M80,6.2,3.9,8.8,,,,,,,,,,,mn,Female,,Some college but no degree,White,,Rural community,,33,Independent,,2191282
4/20/18 20:42,4/20/18 20:44,IP Address,100,93,TRUE,4/20/18 20:44,R_2sYHvrpoxNIGmcF,anonymous,EN,"I consent, begin the study",A2TYJTPL9RCA65,1,1,5.1,,,,,,,,,,,Mississippi,Female,,Graduate degree,White,,Suburban community,,26,Democratic party,,9753236
4/20/18 20:43,4/20/18 20:46,IP Address,100,202,TRUE,4/20/18 20:46,R_3rYTVhKI60AoleM,anonymous,EN,"I consent, begin the study",A2X0S0FS47N34F,,,,,,,3,5,7,,,,,Colorado,Female,,"High school degree or equivalent (e.g., GED)",White,,Suburban community,,36,Democratic party,,1933923
4/20/18 20:52,4/20/18 20:54,IP Address,100,120,TRUE,4/20/18 20:54,R_3OyJ9m54d6z5LFL,anonymous,EN,"I consent, begin the study",A3AO0EGOVGDSJJ,,,,,,,,,,7.1,3,9,,PA,Male,,Bachelor degree,White,,Suburban community,,31,Democratic party,,3243314
4/20/18 20:55,4/20/18 20:58,IP Address,100,178,TRUE,4/20/18 20:58,R_2rxxEYX4lBh9Fmt,anonymous,EN,"I consent, begin the study",A2X5KP7W9DBZ8,,,,5.9,3.1,7.5,,,,,,,,Georgia,Female,,Some college but no degree,White,,Suburban community,,34,Democratic party,,9186539
4/20/18 20:56,4/20/18 20:59,IP Address,100,159,TRUE,4/20/18 20:59,R_3pnYUIqrWhioHLL,anonymous,EN,"I consent, begin the study",A3EHW6DPEYDUYC,,,,1,9,3.4,,,,,,,,missouri,Female,,"High school degree or equivalent (e.g., GED)",White,,Suburban community,,32,Independent,,9396833
4/20/18 20:57,4/20/18 21:03,IP Address,100,366,TRUE,4/20/18 21:03,R_cC0qNHpDCETWWMV,anonymous,EN,"I consent, begin the study",A266IXZI9QNZJC,1,5,1,,,,,,,,,,,NC,Male,,Some college but no degree,White,,Suburban community,,51,Independent,,8927243
4/20/18 21:02,4/20/18 21:05,IP Address,100,191,TRUE,4/20/18 21:05,R_7O5M2BnbKUzY5sR,anonymous,EN,"I consent, begin the study",AO3V7XCR9ULN7,,,,,,,,,,3.9,9,6.5,no,Oklahoma,Female,,Associate degree,White,,Suburban community,,44,Independent,,9613659
4/20/18 21:04,4/20/18 21:10,IP Address,100,347,TRUE,4/20/18 21:10,R_1OHt1YxUzLRjOy2,anonymous,EN,"I consent, begin the study",A1RDRZDDGPV655,,,,,,,6,6.5,9,,,,"I wasn't totally sure what repayment rate means, I googled it and read a little about it before answering. ",Minnesota,Female,,Bachelor degree,White,,City or urban community,,34,Democratic party,,2845820
4/20/18 21:08,4/20/18 21:11,IP Address,100,199,TRUE,4/20/18 21:11,R_DvLqib1Yy1Xe8eZ,anonymous,EN,"I consent, begin the study",A24YQBTDN168CB,,,,2,8,9,,,,,,,,Connecticut,Male,,Some college but no degree,White,,City or urban community,,22,Democratic party,,7302591
4/20/18 21:07,4/20/18 21:11,IP Address,100,283,TRUE,4/20/18 21:11,R_A4ilO4jHwsyRG9j,anonymous,EN,"I consent, begin the study",A2M9HSZQV19DYS,,,,,,,,,,2.3,2.6,2.3,no,georgia,Female,,Some college but no degree,American Indian or Alaskan Native,,Rural community,,67,Republican Party,,8292695
4/20/18 21:08,4/20/18 21:12,IP Address,100,240,TRUE,4/20/18 21:12,R_11XZFwfbWmpSD9n,anonymous,EN,"I consent, begin the study",AU1COZM1DRRYE,2.1,9,4.5,,,,,,,,,,The term repayment rate was a little confusing. I assumed it was interest rates.,IN,Female,,Bachelor degree,Black or African-American,,City or urban community,,34,Democratic party,,8614315
4/20/18 21:14,4/20/18 21:16,IP Address,100,118,TRUE,4/20/18 21:16,R_3D29wunufQGEqtZ,anonymous,EN,"I consent, begin the study",A2VHNGVWAY4O3U,,,,,,,1,8,9,,,,,Washington,Male,,Associate degree,White,,City or urban community,,21,Republican Party,,848470
4/20/18 21:16,4/20/18 21:17,IP Address,100,81,TRUE,4/20/18 21:17,R_2OUVWsRJK639gIP,anonymous,EN,"I consent, begin the study",A159KNKNX9RYUL,6.3,4.2,7.5,,,,,,,,,,no,CA,Female,,Bachelor degree,"Spanish, Hispanic, or Latino",,City or urban community,,38,Democratic party,,1658274
4/20/18 21:17,4/20/18 21:19,IP Address,100,108,TRUE,4/20/18 21:19,R_3m2Y9oxGXC273B7,anonymous,EN,"I consent, begin the study",A3N5RLYH05PY8L,,,,,,,,,,5,8,6,no,Oklahoma,Female,,Some college but no degree,White,,Rural community,,43,Republican Party,,1528061
4/20/18 21:18,4/20/18 21:19,IP Address,100,104,TRUE,4/20/18 21:19,R_SSEB0q2khaga56F,anonymous,EN,"I consent, begin the study",A38G34M1AK8YD2,6.6,1,3,,,,,,,,,,,CA,Male,,Bachelor degree,White,,Suburban community,,34,Democratic party,,473803
4/20/18 21:17,4/20/18 21:20,IP Address,100,193,TRUE,4/20/18 21:20,R_1lzXJvbuSzmCvK9,anonymous,EN,"I consent, begin the study",AYKIKBIFHJ74Q,,,,,,,7.2,9,2.8,,,,,florida,Female,,Some college but no degree,White,,City or urban community,,32,Democratic party,,3502833
4/20/18 21:15,4/20/18 21:21,IP Address,100,370,TRUE,4/20/18 21:21,R_UrNsrre5AfiiH6h,anonymous,EN,"I consent, begin the study",A8QHPM7U4CWKB,,,,9,6,8,,,,,,,the definition of loan repayment rate should be clearly defined,KY,Female,,Graduate degree,White,,Suburban community,,34,Democratic party,,677718
4/20/18 21:18,4/20/18 21:21,IP Address,100,217,TRUE,4/20/18 21:21,R_2dzMIy9IahoUVfp,anonymous,EN,"I consent, begin the study",A2J81L5T71ZD4I,,,,,,,2,2.6,3.5,,,,Define payback rate better. Do you mean interest rate? Payback rate is not a common term.,PA,Male,,Some college but no degree,Black or African-American,,City or urban community,,31,Democratic party,,4669641
4/20/18 21:20,4/20/18 21:22,IP Address,100,162,TRUE,4/20/18 21:22,R_0cG7P1zW1AYPUHL,anonymous,EN,"I consent, begin the study",A1BCQU4CUONYIX,,,,,,,,,,7.8,8.7,7.3,no,alabama,Female,,Bachelor degree,Black or African-American,,Suburban community,,55,Democratic party,,3322718
4/20/18 21:23,4/20/18 21:24,IP Address,100,73,TRUE,4/20/18 21:24,R_1l5HT6nWsY6Afy3,anonymous,EN,"I consent, begin the study",A3ICMLOBMFLE4E,,,,8.2,1.6,3.1,,,,,,,,Pennsylvania,Male,,Bachelor degree,White,,Rural community,,34,Democratic party,,9750835
4/20/18 21:24,4/20/18 21:29,IP Address,100,305,TRUE,4/20/18 21:29,R_BPb960rNhxV7XmF,anonymous,EN,"I consent, begin the study",A2HZD7IDXG8B9I,,,,1,2.2,3.5,,,,,,,"What the heck is the individual loan repayment rate? I didn't understand that factor, so my answers may not actually reflect how I felt about each scenario.",Arizona,Female,,Bachelor degree,White,,City or urban community,,29,Democratic party,,2104558
4/20/18 21:33,4/20/18 21:35,IP Address,100,144,TRUE,4/20/18 21:35,R_29cvljbnjfsrQ6y,anonymous,EN,"I consent, begin the study",A2QK2RZ14XQWQJ,,,,,,,,,,4.5,2.4,9,,PA,Female,,Bachelor degree,Asian-American,,City or urban community,,23,Democratic party,,5116669
4/20/18 21:34,4/20/18 21:37,IP Address,100,134,TRUE,4/20/18 21:37,R_3qwZNOHAMTgYI3S,anonymous,EN,"I consent, begin the study",A2W1H1C2ZRDZUL,,,,,,,8,3,6,,,,,Minnesota,Male,,Some college but no degree,White,,City or urban community,,20,Republican Party,,7752413
4/20/18 21:36,4/20/18 21:38,IP Address,100,118,TRUE,4/20/18 21:38,R_xgtdUZpY84tHYD7,anonymous,EN,"I consent, begin the study",A1DH20G17H8BRK,2.9,7,9,,,,,,,,,,,texas,Male,,Associate degree,White,,Suburban community,,24,Democratic party,,2787821
4/20/18 21:48,4/20/18 21:50,IP Address,100,135,TRUE,4/20/18 21:50,R_3KDSvKXNrrPVKFQ,anonymous,EN,"I consent, begin the study",A1IL7YV1RYL3BI,,,,,,,,,,8.2,9,9,,FL,Female,,Some college but no degree,Black or African-American,,Suburban community,,24,Democratic party,,9497776
4/20/18 21:46,4/20/18 21:51,IP Address,100,277,TRUE,4/20/18 21:51,R_3eeNw58Ypy5B95b,anonymous,EN,"I consent, begin the study",AGB6VR06R0M03,,,,1,9,3.6,,,,,,,,Florida,Female,,Some college but no degree,White,,Suburban community,,31,Libertarian Party,,6171001
4/20/18 21:49,4/20/18 21:52,IP Address,100,166,TRUE,4/20/18 21:52,R_3FL6GYwxUmn868h,anonymous,EN,"I consent, begin the study",A3CO6JDHHBD2E4,4.6,2.9,8.3,,,,,,,,,,,NC,Female,,"High school degree or equivalent (e.g., GED)",White,,City or urban community,,28,Republican Party,,8176999
4/20/18 21:49,4/20/18 21:53,IP Address,100,233,TRUE,4/20/18 21:53,R_10VonExCUmyDQJ2,anonymous,EN,"I consent, begin the study",A3FMI8V8R5COHM,,,,,,,1,9,1,,,,,Mississippi,Female,,Some college but no degree,White,,Suburban community,,53,Republican Party,,8582104
4/20/18 21:46,4/20/18 21:53,IP Address,100,417,TRUE,4/20/18 21:53,R_2aQxh4DkhOdtp2N,anonymous,EN,"I consent, begin the study",A1RZT7L92M3XY0,,,,,,,1.9,5.5,8.2,,,,"I've never heard the term ""loan repayment rate"". From what it said, it must mean the person will only pay back part of the loan, which is weird. ",ca,Female,,Some college but no degree,White,,Suburban community,,58,Republican Party,,6853836
4/20/18 21:56,4/20/18 21:58,IP Address,100,101,TRUE,4/20/18 21:58,R_2Uhc8DGaWubn8U4,anonymous,EN,"I consent, begin the study",A8YE5MQ88KHHA,,,,,,,,,,7.1,1.6,9,it was very clear,Massachusetts,Male,,Bachelor degree,White,,Suburban community,,27,Independent,,1650349
4/20/18 21:52,4/20/18 22:00,IP Address,100,479,TRUE,4/20/18 22:00,R_ZsBwFbDuzg10A49,anonymous,EN,"I consent, begin the study",A31MBRBLD9MTBU,1,5,9,,,,,,,,,,such a difference in the percentage of payback.  I think common sense says that's not fair.,South Carolina,Female,,"High school degree or equivalent (e.g., GED)",White,,Suburban community,,64,Republican Party,,8050002
4/20/18 21:58,4/20/18 22:02,IP Address,100,250,TRUE,4/20/18 22:02,R_26bUvONAOruuk9F,anonymous,EN,"I consent, begin the study",A3SK6YX89JKARG,,,,9,1.7,5,,,,,,,easy and very clear,Texas,Female,,"High school degree or equivalent (e.g., GED)",White,,Rural community,,44,Republican Party,,5564937
4/20/18 22:06,4/20/18 22:08,IP Address,100,149,TRUE,4/20/18 22:08,R_3eryjvE8bHHYxCG,anonymous,EN,"I consent, begin the study",A20GAHSPD6JC3Q,,,,,,,,,,7,4,9,,Texas,Male,,Graduate degree,Asian,,City or urban community,,34,"Democratic party,Independent",,916905
4/20/18 22:05,4/20/18 22:09,IP Address,100,251,TRUE,4/20/18 22:09,R_2rvAhZyTvfr7c2P,anonymous,EN,"I consent, begin the study",A3GRA30OB7ZJJB,8,2.1,5.3,,,,,,,,,,,Ct,Female,,Bachelor degree,White,,Suburban community,,39,Independent,,3741137
4/20/18 22:10,4/20/18 22:14,IP Address,100,189,TRUE,4/20/18 22:14,R_23gkpUL8b8AMXBH,anonymous,EN,"I consent, begin the study",A2BYH95KYWMIAM,,,,7,8,4,,,,,,,repayment rate was confusing,Texas,Male,,Bachelor degree,"Spanish, Hispanic, or Latino",,Suburban community,,42,Democratic party,,5007899
4/20/18 22:12,4/20/18 22:15,IP Address,100,170,TRUE,4/20/18 22:15,R_DxckZdskwwVlIfD,anonymous,EN,"I consent, begin the study",A3L21C9NFQLA6W,,,,,,,6,6,6,,,,,Nebraska,Female,,Associate degree,White,,City or urban community,,25,Independent,,4171608
4/20/18 22:14,4/20/18 22:17,IP Address,100,197,TRUE,4/20/18 22:17,R_2Ph4n7724J6N0Rc,anonymous,EN,"I consent, begin the study",AIY2BEOY1NEUU,,,,1,6.9,3,,,,,,,none ,south carolina,Female,,Some college but no degree,Black or African-American,,Suburban community,,30,Democratic party,,4048464
4/20/18 22:19,4/20/18 22:22,IP Address,100,183,TRUE,4/20/18 22:22,R_1lzpc12GLc2Juzf,anonymous,EN,"I consent, begin the study",A2FNDLU20CS4TS,1,5,9,,,,,,,,,,,COLORADO,Female,,Graduate degree,Asian,,Suburban community,,36,Republican Party,,3145548
4/20/18 22:22,4/20/18 22:24,IP Address,100,133,TRUE,4/20/18 22:24,R_Opu8KkcKHWAwXId,anonymous,EN,"I consent, begin the study",A1OB4Y2GZ25L8Q,,,,,,,,,,7.5,3,9,,NY,Male,,Bachelor degree,White,,Suburban community,,22,Democratic party,,4969385
4/20/18 22:25,4/20/18 22:27,IP Address,100,102,TRUE,4/20/18 22:27,R_2s6dNSonZ69BXYt,anonymous,EN,"I consent, begin the study",A3EO9PL1ALC4CQ,6,6.7,9,,,,,,,,,,,massachussetts,Female,,Bachelor degree,White,,City or urban community,,33,Independent,,2982497
4/20/18 22:27,4/20/18 22:29,IP Address,100,96,TRUE,4/20/18 22:29,R_eVZN3WMEtbPkomZ,anonymous,EN,"I consent, begin the study",A3H0TLQC53H5MB,,,,,,,,,,5.1,3.4,5.4,,Florida ,Male,,Bachelor degree,Asian,,City or urban community,,27,Democratic party,,2191963
4/20/18 22:21,4/20/18 22:29,IP Address,100,502,TRUE,4/20/18 22:29,R_3MofaJoNNWkaMKx,anonymous,EN,"I consent, begin the study",A2B263L9S7KXS5,,,,,,,7.5,6,9,,,,,Texas,Male,,Bachelor degree,White,,City or urban community,,22,Democratic party,,571079
4/20/18 22:28,4/20/18 22:31,IP Address,100,128,TRUE,4/20/18 22:31,R_OHwo2UJGVX4eKch,anonymous,EN,"I consent, begin the study",A18XD73BD1PYMH,,,,1,9,2,,,,,,,,Oregon,Male,,Bachelor degree,White,,City or urban community,,34,Independent,,8813741
4/20/18 22:38,4/20/18 22:40,IP Address,100,86,TRUE,4/20/18 22:40,R_sdKezTamNvbEsSd,anonymous,EN,"I consent, begin the study",A3TM9RWWBPQBVM,,,,,,,1,8,9,,,,,NJ,Female,,Bachelor degree,White,,Suburban community,,32,Democratic party,,258388
4/20/18 22:42,4/20/18 22:44,IP Address,100,90,TRUE,4/20/18 22:44,R_2zGESVzF0Xu5N36,anonymous,EN,"I consent, begin the study",94IYIYCE9,,,,,,,,,,6.4,2,8,,New York,Female,,Graduate degree,Asian,,City or urban community,,30,Democratic party,,6943068
4/20/18 22:40,4/20/18 22:44,IP Address,100,211,TRUE,4/20/18 22:44,R_3RgQ7w3masnWfAa,anonymous,EN,"I consent, begin the study",A17RCU47KDTTB3,9,5.1,3,,,,,,,,,,,florida,Male,,Associate degree,White,,Suburban community,,24,Independent,,9305805
4/20/18 22:41,4/20/18 22:46,IP Address,100,309,TRUE,4/20/18 22:46,R_12Svv3cPRL62Yrd,anonymous,EN,"I consent, begin the study",A338C49GBOZWP6,,,,4,3.9,3.9,,,,,,,,Ohio,Female,,Some college but no degree,Black or African-American,,City or urban community,,65,Democratic party,,1095155
4/20/18 22:42,4/20/18 22:47,IP Address,100,276,TRUE,4/20/18 22:47,R_2EAKd22OimtzKGW,anonymous,EN,"I consent, begin the study",A13AHQUWGR063,,,,,,,7.2,9,9,,,,No,Kentucky,Female,,Some college but no degree,White,,Rural community,,29,Republican Party,,2919052
4/20/18 22:44,4/20/18 22:48,IP Address,100,213,TRUE,4/20/18 22:48,R_2aOEfUKB4JGAsjb,anonymous,EN,"I consent, begin the study",A3RW3H202EZIGN,1,9,3.6,,,,,,,,,,Thank you.,Montana,Female,,Bachelor degree,Asian,,Rural community,,42,Independent,,3241402
4/20/18 22:55,4/20/18 22:56,IP Address,100,80,TRUE,4/20/18 22:56,R_2XnDvyuQV66qkFD,anonymous,EN,"I consent, begin the study",A2VT0REE77ZI2I,,,,4.3,5.5,1,,,,,,,,California,Female,,Some college but no degree,White,,Suburban community,,26,Independent,,8491553
4/20/18 22:52,4/20/18 22:57,IP Address,100,308,TRUE,4/20/18 22:57,R_22RgBxQghtimDFS,anonymous,EN,"I consent, begin the study",A1LCMAFV1KS6SQ,,,,,,,5.2,8.9,7.1,,,,None,VA,Male,,"High school degree or equivalent (e.g., GED)",Black or African-American,,City or urban community,,36,Independent,,432977
4/20/18 22:57,4/20/18 23:00,IP Address,100,199,TRUE,4/20/18 23:00,R_2YlWGzJvSRCXSP8,anonymous,EN,"I consent, begin the study",A2UXHHB01WOTI2,,,,,,,,,,1,9,9,,PA,Female,,Bachelor degree,White,,Rural community,,67,Republican Party,,332392
4/20/18 23:03,4/20/18 23:06,IP Address,100,129,TRUE,4/20/18 23:06,R_31hglXiuemq4iS2,anonymous,EN,"I consent, begin the study",AJ4IP8MLRM1RJ,,,,7.1,1,7.1,,,,,,,no,Connecticut ,Male,,Some college but no degree,Black or African-American,,Suburban community,,21,Democratic party,,2703458
4/20/18 23:14,4/20/18 23:17,IP Address,100,166,TRUE,4/20/18 23:17,R_1FgI9h5mjNQgvbN,anonymous,EN,"I consent, begin the study",ADY69WHR21Y3G,2.7,5.8,9,,,,,,,,,,,TX,Male,,Bachelor degree,"Spanish, Hispanic, or Latino",,Suburban community,,40,Democratic party,,8199231
4/20/18 23:12,4/20/18 23:28,IP Address,100,983,TRUE,4/20/18 23:28,R_PCie4XmQ8ymIZYB,anonymous,EN,"I consent, begin the study",AM0WOQRVW5NSI,,,,,,,,,,8,9,7.1,,Wa,Male,,Associate degree,White,,City or urban community,,40,Democratic party,,5727438
4/20/18 23:26,4/20/18 23:30,IP Address,100,225,TRUE,4/20/18 23:30,R_XvoMJqx7xBQGxUZ,anonymous,EN,"I consent, begin the study",A3PNCUDQAOHW8H,,,,1,7,5.5,,,,,,,Perhaps explaining the payback rate thing to workers would help more,Tennessee,Female,,Some college but no degree,White,,Suburban community,,53,Republican Party,,927792
4/20/18 23:26,4/20/18 23:31,IP Address,100,336,TRUE,4/20/18 23:32,R_2bOD9IBSChXDcpc,anonymous,EN,"I consent, begin the study",A010889934657SC4PNL1O,,,,,,,1,3,5,,,,"question 3, if they split the money 50/50, were the rate for both person A and B same 50%?",Texas,Male,,Some college but no degree,Asian,,City or urban community,,27,Independent,,3595778
4/20/18 23:34,4/20/18 23:37,IP Address,100,133,TRUE,4/20/18 23:37,R_2OPIbIYIhS6dsCe,anonymous,EN,"I consent, begin the study",A1E235KE3CSO7H,,,,,,,1,9,2.4,,,,,North Carolina,Female,,Bachelor degree,White,,Suburban community,,61,Democratic party,,7634877
4/20/18 23:38,4/20/18 23:40,IP Address,100,124,TRUE,4/20/18 23:41,R_1rpLSV0iIjznsIj,anonymous,EN,"I consent, begin the study",A1VK6X6BSHUN98,,,,,,,,,,1,9,1,none,montana,Male,,"High school degree or equivalent (e.g., GED)",White,,Rural community,,51,Democratic party,,3223149
4/20/18 23:42,4/20/18 23:44,IP Address,100,124,TRUE,4/20/18 23:44,R_3j7nOd5mZhG95ih,anonymous,EN,"I consent, begin the study",AS7D4MNIH56ND,6.5,6.3,6.5,,,,,,,,,,XD,New York,Male,,Some college but no degree,Asian,,City or urban community,,21,Democratic party,,908797
4/20/18 23:45,4/20/18 23:47,IP Address,100,127,TRUE,4/20/18 23:47,R_2YQj8Jn9q76mmDJ,anonymous,EN,"I consent, begin the study",A2EW7JR88VGPQA,,,,,,,7.5,7.6,7.6,,,,,Nc,Male,,Bachelor degree,White,,Suburban community,,37,Republican Party,,9964359
4/20/18 23:53,4/20/18 23:55,IP Address,100,104,TRUE,4/20/18 23:55,R_1Q3nGe9gN7RvunC,anonymous,EN,"I consent, begin the study",A2UZAH138DPDUD,,,,,,,,,,2.6,5.8,5.9,"all clear, thanks!",Texas,Male,,Bachelor degree,White,,City or urban community,,23,Democratic party,,204981
4/20/18 23:55,4/20/18 23:58,IP Address,100,165,TRUE,4/20/18 23:58,R_29hII9cDIydLqcW,anonymous,EN,"I consent, begin the study",ASJ1EW69JHPNR,,,,9,3.2,6,,,,,,,,Inidiana,Male,,Some college but no degree,"Spanish, Hispanic, or Latino,White",,City or urban community,,44,Libertarian Party,,2052148
4/20/18 23:54,4/21/18 0:04,IP Address,100,579,TRUE,4/21/18 0:04,R_3R2dI8aF7FfnQdm,anonymous,EN,"I consent, begin the study",AKD6TV9M0QJTK,1,9,1,,,,,,,,,,,CA,Female,,Some college but no degree,"Spanish, Hispanic, or Latino,American Indian or Alaskan Native",,Rural community,,24,Other (please specify):,No political affiliation; GrassRoots Independent,6688573
4/21/18 0:16,4/21/18 0:21,IP Address,100,285,TRUE,4/21/18 0:21,R_1IfMmSujdQkOyAI,anonymous,EN,"I consent, begin the study",AHU3L8KP62N20,,,,,,,3.7,2.7,8.6,,,,,North Dakota,Female,,Associate degree,White,,City or urban community,,26,Democratic party,,2165154
